pomiar;3,700000;Uout->No load
-1,394900;0,410583
-1,295600;0,557714
-1,195700;0,706881
-1,096600;0,856141
-0,997500;1,005107
-0,897000;1,156219
-0,797400;1,305791
-0,697500;1,455465
-0,598800;1,605212
-0,498600;1,754560
-0,398300;1,905668
-0,298100;2,055385
-0,198400;2,204688
-0,100500;2,354195
-0,000200;2,505972
0,100300;2,656824
0,198900;2,806863
0,298800;2,955777
0,397800;3,105203
0,498300;3,255777
0,597900;3,405299
0,697200;3,554904
0,797200;3,703794
0,896800;3,853060
0,996600;4,003370
1,096700;4,152555
1,195200;4,301878
1,295200;4,450707
1,394900;4,599787

pomiar;3,700000;Uout->5K
-1,395000;0,412708
-1,294300;0,559919
-1,195100;0,708377
-1,096700;0,857315
-0,996100;1,006453
-0,896100;1,157146
-0,796800;1,306704
-0,697200;1,456243
-0,598200;1,605870
-0,497500;1,755424
-0,397300;1,906189
-0,297700;2,055708
-0,199500;2,205255
-0,100000;2,354828
-0,000200;2,505948
0,099900;2,656838
0,198700;2,806080
0,298800;2,955542
0,397900;3,105016
0,498800;3,255482
0,596900;3,404830
0,697800;3,554155
0,796900;3,703525
0,896900;3,853224
0,997300;4,003217
1,095800;4,152437
1,196500;4,301909
1,294900;4,450724
1,394600;4,600345

pomiar;7,400000;Uout->No load
-1,393100;0,414858
-1,294000;0,562179
-1,194800;0,710422
-1,096000;0,859335
-0,996000;1,008152
-0,895000;1,158024
-0,796600;1,307249
-0,697300;1,456865
-0,598000;1,606277
-0,497500;1,755969
-0,397100;1,906326
-0,297700;2,055970
-0,199500;2,204673
-0,100200;2,354331
-0,000200;2,506204
0,099700;2,657455
0,199500;2,806950
0,298400;2,955794
0,397800;3,105105
0,497700;3,255673
0,597500;3,404708
0,697100;3,554407
0,796600;3,703650
0,895700;3,852989
0,996400;4,002669
1,096000;4,151777
1,195000;4,301870
1,294400;4,450003
1,394000;4,599284

pomiar;7,400000;Uout->5K
-1,392900;0,415498
-1,293100;0,562692
-1,194600;0,709876
-1,094400;0,859264
-0,996300;1,008359
-0,896500;1,157723
-0,796300;1,308169
-0,697100;1,457427
-0,597400;1,606535
-0,498400;1,756126
-0,398300;1,906542
-0,299000;2,055962
-0,198100;2,205091
-0,100100;2,355023
-0,000200;2,506288
0,099600;2,658044
0,199300;2,806901
0,298200;2,955971
0,398300;3,105791
0,497900;3,255805
0,597600;3,405429
0,696600;3,554510
0,796600;3,703812
0,895700;3,853239
0,996100;4,003068
1,095700;4,152750
1,195300;4,301438
1,294300;4,450741
1,394400;4,599924

pomiar;12,000000;Uout->No load
-1,393400;0,415810
-1,293600;0,562368
-1,195500;0,710777
-1,095500;0,859596
-0,995400;1,008061
-0,895200;1,158648
-0,796700;1,307479
-0,697100;1,457158
-0,597200;1,606289
-0,498700;1,756332
-0,397900;1,906971
-0,299500;2,056157
-0,200000;2,204695
-0,100200;2,354903
-0,000400;2,506508
0,100400;2,657670
0,198800;2,807079
0,298400;2,956544
0,398300;3,106040
0,498700;3,256312
0,597300;3,405177
0,697100;3,554755
0,796400;3,703686
0,895600;3,853222
0,995900;4,003599
1,095100;4,152790
1,194500;4,301864
1,294300;4,451414
1,393600;4,601114

pomiar;12,000000;Uout->5K
-1,393900;0,415914
-1,295000;0,563350
-1,195200;0,711357
-1,095400;0,860391
-0,995800;1,009096
-0,896300;1,159466
-0,796500;1,308766
-0,697300;1,457525
-0,597600;1,607370
-0,498000;1,756258
-0,398100;1,907114
-0,298000;2,055351
-0,199700;2,205288
-0,100300;2,355058
0,000200;2,506541
0,099400;2,657419
0,198800;2,807472
0,298700;2,956774
0,397600;3,105886
0,498000;3,256148
0,597800;3,405445
0,697100;3,554539
0,796000;3,704010
0,895500;3,853137
0,996200;4,003439
1,095300;4,152571
1,194100;4,302544
1,294400;4,451142
1,393400;4,600239

pomiar;18,000000;Uout->No load
-1,394000;0,416720
-1,293800;0,563580
-1,194900;0,711961
-1,094200;0,860664
-0,996400;1,009027
-0,895600;1,158986
-0,795300;1,308689
-0,697200;1,457953
-0,597800;1,606374
-0,498400;1,756509
-0,398400;1,906664
-0,297900;2,056215
-0,198400;2,205166
-0,100100;2,354888
-0,000200;2,506524
0,099800;2,657934
0,199200;2,807574
0,298200;2,956771
0,397800;3,106072
0,498300;3,255919
0,597800;3,405705
0,696500;3,554615
0,796200;3,703898
0,895600;3,853609
0,996000;4,003648
1,095200;4,152999
1,194300;4,302228
1,293500;4,451484
1,392600;4,600990

pomiar;18,000000;Uout->5K
-1,393900;0,416736
-1,293300;0,563609
-1,194000;0,710736
-1,094500;0,860437
-0,994900;1,009323
-0,895600;1,159000
-0,795200;1,308626
-0,696100;1,457101
-0,598200;1,606976
-0,498200;1,755629
-0,398600;1,906036
-0,299200;2,055830
-0,199100;2,205420
-0,098900;2,355077
-0,000200;2,506687
0,098600;2,657729
0,199600;2,807414
0,298400;2,956834
0,398100;3,105832
0,497100;3,256474
0,597300;3,405594
0,696500;3,554931
0,796500;3,704224
0,895400;3,853809
0,996000;4,003976
1,095200;4,153236
1,194400;4,302850
1,294300;4,452357
1,394000;4,601327

