pomiar;3,700000;Uout->No load
-1,395500;0,410501
-1,296200;0,559015
-1,195900;0,707198
-1,097900;0,857256
-0,996700;1,006881
-0,897000;1,157750
-0,798000;1,306976
-0,697500;1,457301
-0,599200;1,606424
-0,498800;1,756881
-0,398000;1,907916
-0,299300;2,057441
-0,199800;2,207211
-0,100200;2,357120
-0,000400;2,509992
0,100500;2,662668
0,199200;2,811911
0,299200;2,961718
0,398900;3,112095
0,498800;3,262398
0,598500;3,412334
0,697100;3,562636
0,798100;3,712708
0,897200;3,861686
0,997700;4,012635
1,096900;4,162546
1,195900;4,312647
1,295600;4,462416
1,395500;4,612185

pomiar;3,700000;Uout->5K
-1,395300;0,414727
-1,295900;0,561017
-1,195500;0,710097
-1,097300;0,858415
-0,997300;1,007517
-0,897000;1,158778
-0,797800;1,307814
-0,698400;1,457752
-0,598400;1,607156
-0,499300;1,757455
-0,399400;1,907591
-0,299000;2,058318
-0,200400;2,208064
-0,100900;2,357297
0,000100;2,510111
0,099200;2,662531
0,199800;2,811730
0,299200;2,962344
0,398900;3,112324
0,499500;3,262583
0,598300;3,412446
0,698500;3,562124
0,796900;3,712204
0,897400;3,861841
0,996200;4,012802
1,096800;4,162905
1,195800;4,312950
1,295400;4,462577
1,395300;4,612753

pomiar;7,400000;Uout->No load
-1,394800;0,416230
-1,295100;0,562726
-1,195500;0,711038
-1,095000;0,859894
-0,996900;1,008913
-0,896800;1,159976
-0,796600;1,309286
-0,696800;1,458617
-0,598300;1,608703
-0,498900;1,758096
-0,398900;1,908492
-0,298100;2,058277
-0,200100;2,208101
-0,099800;2,357370
-0,000300;2,510482
0,100400;2,663048
0,200000;2,812873
0,298600;2,962312
0,398200;3,112274
0,498200;3,262704
0,597600;3,412137
0,697500;3,562768
0,796900;3,712034
0,896600;3,862141
0,996200;4,012587
1,095600;4,162483
1,195800;4,311941
1,294500;4,461393
1,394300;4,610776

pomiar;7,400000;Uout->5K
-1,392700;0,416345
-1,293900;0,562825
-1,195700;0,711191
-1,095800;0,859806
-0,997000;1,008872
-0,896000;1,159775
-0,796800;1,309401
-0,696800;1,459053
-0,598300;1,608022
-0,498600;1,757944
-0,398600;1,908507
-0,299300;2,057951
-0,199800;2,207735
-0,100300;2,357791
-0,000500;2,510298
0,099900;2,662244
0,199900;2,812621
0,298900;2,962463
0,399100;3,112004
0,498400;3,262879
0,598100;3,412125
0,697800;3,561760
0,795900;3,711987
0,896300;3,861548
0,996700;4,012261
1,095600;4,162223
1,195200;4,311819
1,295000;4,461483
1,393900;4,611281

pomiar;12,000000;Uout->No load
-1,393400;0,416469
-1,293900;0,563712
-1,194700;0,712034
-1,096400;0,860371
-0,997100;1,009369
-0,895700;1,159668
-0,797400;1,308936
-0,697400;1,459031
-0,598300;1,608042
-0,499400;1,757661
-0,398900;1,908614
-0,299700;2,058854
-0,199000;2,208113
-0,101100;2,358279
-0,000100;2,510880
0,100600;2,663282
0,199600;2,812716
0,299000;2,962334
0,398100;3,112509
0,498600;3,263882
0,598500;3,413414
0,698500;3,563193
0,796500;3,712277
0,896300;3,861935
0,996100;4,013266
1,096800;4,162778
1,195400;4,312767
1,294800;4,463254
1,394200;4,612466

pomiar;12,000000;Uout->5K
-1,394800;0,417174
-1,293800;0,564294
-1,195000;0,712044
-1,096300;0,860828
-0,996700;1,010174
-0,896100;1,160897
-0,796200;1,310445
-0,697000;1,459092
-0,597900;1,608919
-0,499000;1,758424
-0,397400;1,909807
-0,299800;2,058927
-0,199300;2,209167
-0,100500;2,357991
-0,000600;2,511209
0,100000;2,663364
0,199600;2,813412
0,299200;2,962556
0,398700;3,113336
0,499300;3,263365
0,597800;3,413834
0,697700;3,562732
0,797400;3,712940
0,896100;3,862203
0,996500;4,013698
1,096100;4,163340
1,195400;4,313207
1,294700;4,462787
1,393700;4,612552

pomiar;18,000000;Uout->No load
-1,394600;0,417089
-1,294900;0,564513
-1,195000;0,712998
-1,096400;0,861398
-0,996900;1,010067
-0,896000;1,160228
-0,796100;1,310004
-0,697300;1,459172
-0,597400;1,608694
-0,499300;1,758324
-0,398000;1,909053
-0,298800;2,058937
-0,199000;2,209501
-0,100400;2,358369
-0,000400;2,511741
0,099900;2,664588
0,199200;2,813680
0,298900;2,964143
0,399000;3,114226
0,498800;3,264734
0,598100;3,414278
0,698000;3,564631
0,796900;3,713606
0,896100;3,863136
0,996200;4,014456
1,096000;4,163599
1,195500;4,314221
1,295200;4,462911
1,393600;4,613529

pomiar;18,000000;Uout->5K
-1,394300;0,417893
-1,294800;0,564077
-1,195700;0,711950
-1,096400;0,861682
-0,995700;1,010972
-0,895600;1,161374
-0,797400;1,310780
-0,697600;1,459202
-0,598000;1,609318
-0,499200;1,758399
-0,398300;1,909970
-0,299100;2,059497
-0,200500;2,208381
-0,101100;2,358191
-0,000100;2,511837
0,100100;2,664118
0,199600;2,813769
0,299000;2,964386
0,398900;3,114226
0,498500;3,264321
0,598300;3,413668
0,697900;3,564468
0,796500;3,714240
0,896000;3,862889
0,997200;4,013913
1,095900;4,164414
1,195200;4,313193
1,295200;4,462773
1,394800;4,613569

