pomiar;3,700000;Uout->No load
-1,394500;0,408942
-1,295500;0,557286
-1,194900;0,706157
-1,096400;0,855035
-0,995800;1,004641
-0,897100;1,155103
-0,797400;1,304558
-0,698000;1,454111
-0,597200;1,603545
-0,498000;1,753093
-0,398500;1,903747
-0,298800;2,053364
-0,199700;2,202833
-0,100300;2,352453
-0,000200;2,503993
0,100100;2,654946
0,199000;2,804455
0,298600;2,953978
0,398800;3,103595
0,498500;3,254276
0,598000;3,403809
0,697800;3,553386
0,797400;3,702889
0,896500;3,852470
0,996800;4,003146
1,096100;4,152716
1,195500;4,302202
1,295300;4,451710
1,394600;4,601198

pomiar;3,700000;Uout->5K
-1,394300;0,412522
-1,294500;0,559494
-1,195900;0,707761
-1,095500;0,856530
-0,995800;1,005501
-0,896700;1,155887
-0,797200;1,305163
-0,697300;1,454669
-0,598500;1,604078
-0,498600;1,753625
-0,398500;1,904183
-0,299200;2,053607
-0,199200;2,203272
-0,099600;2,352763
0,000300;2,504210
0,099800;2,655068
0,199300;2,804628
0,298600;2,954162
0,398000;3,103740
0,498800;3,254426
0,598100;3,403997
0,697300;3,553503
0,796900;3,703007
0,896900;3,852559
0,996200;4,003207
1,096500;4,152693
1,195700;4,302141
1,295200;4,451632
1,394900;4,601057

pomiar;7,400000;Uout->No load
-1,394100;0,413627
-1,293500;0,561303
-1,195100;0,709311
-1,095800;0,857853
-0,996000;1,006819
-0,894900;1,156637
-0,796600;1,306139
-0,697300;1,455150
-0,596600;1,604265
-0,498400;1,753799
-0,396900;1,904269
-0,297900;2,053359
-0,199300;2,203279
-0,099200;2,352382
-0,000300;2,504183
0,099500;2,655796
0,199700;2,804757
0,298400;2,953976
0,398200;3,103743
0,498300;3,254122
0,597800;3,403413
0,696700;3,552835
0,795800;3,702132
0,895700;3,851612
0,995900;4,002604
1,095400;4,151804
1,194700;4,300946
1,294100;4,450056
1,392800;4,599658

pomiar;7,400000;Uout->5K
-1,393800;0,413905
-1,294300;0,561210
-1,195000;0,709254
-1,095200;0,858037
-0,995100;1,006960
-0,895900;1,157096
-0,795300;1,306049
-0,697600;1,455154
-0,598000;1,604798
-0,498500;1,753603
-0,397300;1,904537
-0,297900;2,053741
-0,199100;2,203490
-0,099500;2,352549
-0,000400;2,504336
0,099400;2,655383
0,198700;2,805169
0,298300;2,954930
0,398200;3,103409
0,498000;3,254030
0,597700;3,403292
0,696900;3,553032
0,796300;3,702112
0,896900;3,852130
0,996300;4,002307
1,095500;4,151991
1,194400;4,300590
1,294200;4,449978
1,393700;4,599407

pomiar;12,000000;Uout->No load
-1,393700;0,414349
-1,294000;0,560957
-1,195300;0,709261
-1,095500;0,857336
-0,996500;1,005787
-0,894900;1,156554
-0,796300;1,306074
-0,697800;1,455315
-0,596700;1,604089
-0,499000;1,753040
-0,399000;1,903762
-0,297900;2,053941
-0,199100;2,202703
-0,100100;2,351550
-0,000400;2,504291
0,099800;2,655518
0,199800;2,804961
0,299400;2,954810
0,398300;3,103722
0,498500;3,254395
0,597300;3,403687
0,695900;3,552997
0,796100;3,702402
0,896000;3,852410
0,996300;4,002403
1,095600;4,151443
1,194500;4,301504
1,294500;4,450307
1,393300;4,599700

pomiar;12,000000;Uout->5K
-1,393900;0,414359
-1,294900;0,560943
-1,194100;0,708886
-1,094400;0,857820
-0,996300;1,006551
-0,896600;1,155852
-0,796400;1,305228
-0,697000;1,454831
-0,598100;1,604294
-0,498100;1,753035
-0,397300;1,904427
-0,298900;2,053818
-0,199200;2,202633
-0,099900;2,352051
-0,000100;2,504225
0,099700;2,655968
0,199500;2,805503
0,298900;2,954179
0,398200;3,103548
0,497900;3,254117
0,597400;3,403548
0,696900;3,553041
0,796400;3,702310
0,896100;3,852428
0,995500;4,002110
1,094200;4,151374
1,195000;4,300736
1,294100;4,450057
1,393700;4,599389

pomiar;18,000000;Uout->No load
-1,393800;0,414163
-1,293400;0,559972
-1,194800;0,708832
-1,094600;0,857384
-0,996400;1,005948
-0,896000;1,156571
-0,797000;1,305217
-0,697100;1,455044
-0,598500;1,603339
-0,498100;1,753469
-0,397800;1,904011
-0,299100;2,053511
-0,199100;2,202957
-0,100100;2,351453
-0,000500;2,504252
0,099800;2,656080
0,199500;2,805690
0,298300;2,955534
0,398000;3,103960
0,497900;3,254765
0,597500;3,404152
0,697400;3,553499
0,796100;3,702928
0,895900;3,852890
0,996200;4,002609
1,095200;4,151741
1,194600;4,301104
1,293800;4,450446
1,393300;4,600587

pomiar;18,000000;Uout->5K
-1,393900;0,413868
-1,294600;0,560900
-1,194300;0,709041
-1,095800;0,856689
-0,996900;1,005893
-0,895000;1,156284
-0,796600;1,305082
-0,697200;1,455165
-0,597900;1,604432
-0,498900;1,753416
-0,397200;1,904100
-0,299200;2,053569
-0,199400;2,202196
-0,099000;2,352352
-0,000200;2,504375
0,099600;2,655837
0,199100;2,805390
0,298600;2,954680
0,398300;3,104061
0,498400;3,254642
0,597400;3,403769
0,697200;3,553900
0,796800;3,702886
0,895600;3,852096
0,996000;4,002702
1,095800;4,151594
1,194600;4,301348
1,294500;4,451090
1,393700;4,599606

