pomiar;3,700000;Uout->No load
-1,394500;0,394397
-1,295400;0,542861
-1,196300;0,692312
-1,095400;0,842091
-0,996600;0,992060
-0,896300;1,143146
-0,795300;1,293248
-0,697100;1,443441
-0,597300;1,593693
-0,497100;1,743897
-0,397500;1,895182
-0,298600;2,045486
-0,198700;2,195727
-0,099500;2,346013
-0,000100;2,496793
0,099200;2,647495
0,198900;2,797716
0,298100;2,948017
0,398000;3,098296
0,497700;3,249708
0,597600;3,399956
0,696200;3,550175
0,796300;3,700403
0,894900;3,850672
0,995900;4,002089
1,095600;4,152349
1,195800;4,302712
1,294400;4,453050
1,394200;4,603226

pomiar;3,700000;Uout->5K
-1,393600;0,398173
-1,294800;0,545261
-1,195000;0,694204
-1,094900;0,843564
-0,996300;0,993174
-0,895200;1,144146
-0,795300;1,294083
-0,696700;1,444085
-0,596500;1,594144
-0,496800;1,744243
-0,398100;1,895620
-0,298000;2,045796
-0,197600;2,196052
-0,098800;2,346240
-0,000900;2,496763
0,099400;2,647178
0,198000;2,797396
0,297600;2,947598
0,396900;3,097895
0,497500;3,249293
0,596500;3,399609
0,696200;3,549879
0,796300;3,700115
0,896000;3,850338
0,995600;4,001723
1,095500;4,152003
1,195300;4,302290
1,294200;4,452607
1,393900;4,602889

pomiar;7,400000;Uout->No load
-1,393100;0,400339
-1,293700;0,547424
-1,194000;0,696011
-1,093900;0,845288
-0,994700;0,994702
-0,894000;1,145513
-0,794400;1,295358
-0,696000;1,445201
-0,596300;1,595128
-0,496400;1,744976
-0,396800;1,896193
-0,296400;2,046170
-0,197300;2,196217
-0,098800;2,346306
-0,000200;2,496720
0,098800;2,647072
0,197700;2,797120
0,297400;2,947231
0,396900;3,097368
0,496800;3,248573
0,597000;3,398730
0,695500;3,548867
0,795500;3,698961
0,894200;3,849091
0,994600;4,000367
1,094400;4,150500
1,193300;4,300583
1,292600;4,450686
1,393300;4,600862

pomiar;7,400000;Uout->5K
-1,392800;0,400479
-1,292300;0,547620
-1,193800;0,696181
-1,093400;0,845310
-0,993700;0,994780
-0,894700;1,145614
-0,795600;1,295417
-0,696200;1,445294
-0,595900;1,595206
-0,496100;1,745140
-0,397800;1,896377
-0,296600;2,046379
-0,197500;2,196457
-0,098100;2,346527
-0,000400;2,496811
0,098600;2,646948
0,197900;2,796991
0,297800;2,947190
0,397000;3,097264
0,496900;3,248392
0,596900;3,398447
0,695400;3,548565
0,795200;3,698697
0,894100;3,848774
0,994700;4,000016
1,094300;4,150147
1,193400;4,300241
1,292800;4,450318
1,391900;4,600428

pomiar;12,000000;Uout->No load
-1,391300;0,400438
-1,292000;0,547562
-1,192400;0,696253
-1,094300;0,845395
-0,994400;0,994751
-0,893700;1,145529
-0,795300;1,295335
-0,694600;1,445162
-0,595500;1,595008
-0,496900;1,744939
-0,397200;1,896092
-0,297000;2,046196
-0,198100;2,196269
-0,098200;2,346315
-0,000300;2,496679
0,098900;2,646804
0,197200;2,796876
0,297100;2,947037
0,396800;3,097100
0,496800;3,248362
0,596300;3,398525
0,695600;3,548636
0,794700;3,698726
0,894500;3,848834
0,994600;4,000033
1,093600;4,150101
1,192900;4,300271
1,292900;4,450374
1,391800;4,600400

pomiar;12,000000;Uout->5K
-1,392400;0,400366
-1,292900;0,547532
-1,193300;0,696238
-1,094400;0,845449
-0,993800;0,994975
-0,894700;1,145772
-0,795000;1,295564
-0,694700;1,445344
-0,595300;1,595220
-0,496600;1,745152
-0,396400;1,896262
-0,297400;2,046217
-0,198100;2,196273
-0,097600;2,346265
-0,000100;2,496456
0,098100;2,646466
0,198200;2,796520
0,297000;2,946604
0,396200;3,096741
0,496300;3,247969
0,595900;3,398088
0,695600;3,548193
0,794400;3,698338
0,894300;3,848334
0,993400;3,999561
1,093700;4,149637
1,193100;4,299687
1,292300;4,449851
1,391700;4,600016

pomiar;18,000000;Uout->No load
-1,392100;0,400450
-1,292000;0,547566
-1,192500;0,696238
-1,094100;0,845399
-0,994100;0,994818
-0,895000;1,145567
-0,794900;1,295338
-0,695300;1,445159
-0,595800;1,595135
-0,496600;1,745156
-0,397000;1,896294
-0,297400;2,046350
-0,197700;2,196369
-0,097500;2,346379
-0,000300;2,496596
0,098200;2,646685
0,197400;2,796680
0,296900;2,946840
0,396400;3,096935
0,497200;3,248218
0,596100;3,398365
0,695400;3,548470
0,794500;3,698600
0,894300;3,848717
0,994400;3,999952
1,093500;4,150070
1,193600;4,300093
1,292900;4,450210
1,391600;4,600304

pomiar;18,000000;Uout->5K
-1,392100;0,400757
-1,291900;0,547839
-1,193500;0,696384
-1,093400;0,845616
-0,993500;0,995044
-0,893200;1,145774
-0,795000;1,295586
-0,695200;1,445423
-0,596400;1,595350
-0,496500;1,745320
-0,395100;1,896487
-0,295900;2,046521
-0,198100;2,196589
-0,097400;2,346566
-0,000200;2,496650
0,098200;2,646560
0,197300;2,796631
0,296900;2,946695
0,395900;3,096779
0,496400;3,247960
0,595900;3,398091
0,695600;3,548196
0,795200;3,698368
0,894800;3,848458
0,993700;3,999699
1,093300;4,149745
1,193200;4,299881
1,292400;4,449980
1,391400;4,600082

