pomiar;3,700000;Uout->No load
-1,394700;0,412249
-1,294600;0,559818
-1,196400;0,708286
-1,096800;0,857070
-0,996100;1,005954
-0,897500;1,156112
-0,797600;1,305246
-0,698500;1,454432
-0,597500;1,603577
-0,498600;1,752748
-0,399000;1,903212
-0,299400;2,052524
-0,198800;2,201740
-0,100400;2,350996
-0,000200;2,502601
0,100200;2,653606
0,198700;2,802881
0,299400;2,952262
0,398500;3,102358
0,499100;3,252773
0,598100;3,401469
0,697700;3,550806
0,797000;3,700162
0,896500;3,849589
0,997100;4,000154
1,096400;4,149491
1,196400;4,298996
1,294900;4,448271
1,394900;4,597627

pomiar;3,700000;Uout->5K
-1,395200;0,416095
-1,295700;0,562346
-1,196300;0,710223
-1,096900;0,858564
-0,996200;1,007200
-0,895900;1,157119
-0,797300;1,306083
-0,697200;1,455124
-0,598400;1,604209
-0,497700;1,753467
-0,397800;1,903766
-0,299100;2,052851
-0,200100;2,202230
-0,100500;2,351337
-0,000200;2,502765
0,100200;2,653598
0,199200;2,803439
0,298600;2,952253
0,398000;3,101562
0,498400;3,252037
0,598200;3,401501
0,697700;3,550704
0,797700;3,700249
0,896600;3,849452
0,996800;3,999961
1,096000;4,150179
1,195600;4,298938
1,294900;4,447937
1,394800;4,597380

pomiar;7,400000;Uout->No load
-1,393400;0,418031
-1,294700;0,564111
-1,195200;0,711927
-1,096100;0,860011
-0,995300;1,008115
-0,896500;1,157596
-0,797100;1,306775
-0,697300;1,455931
-0,596800;1,605125
-0,497600;1,754012
-0,398100;1,904046
-0,298900;2,052679
-0,199800;2,202456
-0,100300;2,351524
-0,000300;2,502975
0,100000;2,654198
0,199100;2,803467
0,298200;2,952451
0,398400;3,102347
0,499000;3,251770
0,597300;3,400882
0,696800;3,550723
0,796600;3,699335
0,896500;3,848527
0,995500;3,998917
1,095200;4,148111
1,194900;4,297445
1,294000;4,446650
1,394700;4,596510

pomiar;7,400000;Uout->5K
-1,393600;0,418084
-1,294400;0,564338
-1,194200;0,712141
-1,094600;0,860238
-0,995800;1,008585
-0,895800;1,158424
-0,795700;1,307285
-0,697200;1,456184
-0,597700;1,605004
-0,497700;1,754181
-0,398200;1,904326
-0,298700;2,052799
-0,199700;2,202251
-0,100300;2,351578
-0,000800;2,502959
0,099500;2,653936
0,199500;2,803721
0,298300;2,952334
0,398300;3,101456
0,498400;3,252011
0,597300;3,401021
0,697400;3,550321
0,796700;3,699546
0,895500;3,848576
0,996200;3,998905
1,095900;4,148178
1,194500;4,297453
1,294600;4,446981
1,393700;4,595734

pomiar;12,000000;Uout->No load
-1,394200;0,418174
-1,294400;0,564081
-1,195300;0,711990
-1,094600;0,860198
-0,995100;1,008662
-0,895000;1,158444
-0,796800;1,307249
-0,697300;1,456007
-0,597500;1,605041
-0,498900;1,754056
-0,397900;1,903225
-0,298600;2,053151
-0,199800;2,202404
-0,100200;2,351057
-0,000200;2,502968
0,098500;2,653985
0,199300;2,803334
0,298600;2,952275
0,398500;3,101484
0,498000;3,251880
0,597400;3,400951
0,696300;3,550286
0,796800;3,699725
0,895400;3,849193
0,996300;3,999040
1,095300;4,148683
1,194500;4,298242
1,294300;4,446688
1,393100;4,595991

pomiar;12,000000;Uout->5K
-1,394300;0,418208
-1,294100;0,563417
-1,195000;0,711814
-1,095500;0,860185
-0,996600;1,008793
-0,896400;1,157686
-0,795300;1,307339
-0,696900;1,456160
-0,597200;1,605026
-0,498600;1,753979
-0,398200;1,904322
-0,297900;2,053058
-0,199300;2,202376
-0,100300;2,350933
-0,000200;2,502923
0,099700;2,654209
0,198800;2,802958
0,298500;2,952162
0,397800;3,102010
0,498100;3,252716
0,597900;3,401156
0,697300;3,550263
0,797600;3,699386
0,895300;3,848738
0,995300;3,999176
1,095000;4,148248
1,195000;4,297820
1,294100;4,446594
1,394000;4,596174

pomiar;18,000000;Uout->No load
-1,393900;0,418294
-1,294800;0,564134
-1,194700;0,711660
-1,096200;0,859477
-0,996600;1,007807
-0,894700;1,157941
-0,795200;1,307194
-0,696000;1,456187
-0,597800;1,604959
-0,497200;1,754137
-0,397200;1,904037
-0,298900;2,052886
-0,199400;2,202451
-0,099000;2,351493
-0,000100;2,503069
0,098900;2,654307
0,198700;2,803294
0,298500;2,952684
0,398200;3,102086
0,497900;3,252335
0,597300;3,401279
0,697100;3,550650
0,796200;3,700302
0,895700;3,849665
0,996500;3,999215
1,095300;4,148437
1,194200;4,297754
1,293800;4,447202
1,393800;4,596616

pomiar;18,000000;Uout->5K
-1,393800;0,418086
-1,294900;0,564210
-1,195000;0,712029
-1,094700;0,860256
-0,995600;1,008142
-0,895300;1,158417
-0,796600;1,307278
-0,697000;1,455897
-0,596800;1,605154
-0,498000;1,753664
-0,397500;1,903683
-0,298900;2,052548
-0,198000;2,202216
-0,099700;2,351220
-0,000400;2,503061
0,099600;2,654461
0,199100;2,803326
0,298500;2,952741
0,398100;3,102021
0,498300;3,252140
0,597700;3,402260
0,697300;3,550454
0,796100;3,700008
0,896200;3,849123
0,995700;3,999652
1,095200;4,149114
1,194900;4,298639
1,294600;4,447266
1,393400;4,596217

