pomiar;3,700000;Uout->No load
-1,395900;0,392343
-1,296400;0,540305
-1,196700;0,689617
-1,096100;0,839029
-0,997500;0,988562
-0,897700;1,139312
-0,797600;1,288936
-0,697100;1,438801
-0,599000;1,588688
-0,499000;1,738643
-0,398300;1,889534
-0,298300;2,039542
-0,199000;2,189466
-0,100000;2,339366
-0,000400;2,491703
0,100600;2,643653
0,200500;2,793875
0,299300;2,943607
0,397900;3,093273
0,498800;3,244374
0,598900;3,394343
0,698300;3,544360
0,797100;3,694263
0,896900;3,844277
0,997300;3,995370
1,096900;4,145247
1,195900;4,295093
1,296100;4,445639
1,395500;4,595521

pomiar;3,700000;Uout->5K
-1,395500;0,396081
-1,295800;0,543341
-1,195700;0,691311
-1,095800;0,840632
-0,997200;0,989172
-0,896600;1,140495
-0,797600;1,290117
-0,697900;1,439700
-0,597500;1,589264
-0,499100;1,739367
-0,398400;1,890314
-0,298900;2,040106
-0,199800;2,189679
-0,099200;2,339852
-0,000500;2,491936
0,100400;2,643651
0,199400;2,793496
0,298900;2,943425
0,398500;3,093899
0,498200;3,244454
0,598500;3,394591
0,698300;3,544463
0,797000;3,694878
0,897300;3,844290
0,997400;3,995333
1,097000;4,146165
1,196100;4,295276
1,295100;4,445761
1,394900;4,595143

pomiar;7,400000;Uout->No load
-1,394800;0,397962
-1,293800;0,545320
-1,195100;0,692943
-1,095600;0,841778
-0,996800;0,991009
-0,896300;1,140974
-0,797400;1,290559
-0,696600;1,440307
-0,598100;1,589852
-0,497700;1,739876
-0,397700;1,889646
-0,298800;2,040392
-0,198400;2,189924
-0,100600;2,339204
-0,000300;2,492054
0,100400;2,644045
0,199800;2,794269
0,299200;2,943872
0,398700;3,093096
0,498900;3,243931
0,597900;3,393683
0,697500;3,544420
0,797200;3,694050
0,896200;3,844139
0,996500;3,994323
1,095700;4,144240
1,195100;4,293643
1,293900;4,443794
1,393800;4,593413

pomiar;7,400000;Uout->5K
-1,392900;0,397975
-1,293700;0,545149
-1,195200;0,693591
-1,095600;0,842449
-0,995300;0,991292
-0,896200;1,141822
-0,797500;1,290564
-0,697300;1,440732
-0,598200;1,589800
-0,497700;1,739299
-0,398400;1,890749
-0,299300;2,040227
-0,199800;2,189256
-0,100600;2,339825
-0,000300;2,492060
0,101000;2,644147
0,199400;2,793946
0,299100;2,943541
0,398600;3,093206
0,498300;3,244653
0,597700;3,394185
0,697500;3,544351
0,797000;3,693964
0,895900;3,843035
0,996100;3,994186
1,096000;4,143712
1,195000;4,294211
1,294300;4,444121
1,394500;4,593616

pomiar;12,000000;Uout->No load
-1,394400;0,397403
-1,294200;0,544618
-1,195200;0,692710
-1,095700;0,841707
-0,997000;0,990602
-0,896200;1,141226
-0,795800;1,290814
-0,697600;1,440048
-0,597900;1,589117
-0,497900;1,738948
-0,397600;1,889943
-0,299600;2,039243
-0,200300;2,189063
-0,100200;2,339018
-0,000200;2,491936
0,100600;2,644895
0,199400;2,794593
0,300000;2,944294
0,398700;3,093234
0,498800;3,244788
0,597900;3,393871
0,698100;3,544465
0,796200;3,693522
0,897000;3,843714
0,996800;3,994872
1,095400;4,144070
1,195300;4,294480
1,294900;4,443995
1,393800;4,593972

pomiar;12,000000;Uout->5K
-1,394700;0,398256
-1,295200;0,544897
-1,195800;0,692968
-1,096400;0,841182
-0,996400;0,990778
-0,895700;1,140898
-0,797200;1,290499
-0,697500;1,440100
-0,598200;1,589714
-0,498400;1,739739
-0,398800;1,890479
-0,299600;2,039894
-0,198800;2,189667
-0,100800;2,339781
-0,000600;2,492135
0,099900;2,644174
0,200000;2,794504
0,298900;2,944554
0,398600;3,093688
0,497900;3,244934
0,598200;3,393815
0,697100;3,543833
0,796800;3,693528
0,895700;3,843729
0,996200;3,994468
1,095500;4,143932
1,194700;4,294461
1,294400;4,443391
1,394100;4,593664

pomiar;18,000000;Uout->No load
-1,394300;0,398028
-1,294400;0,544992
-1,195700;0,692961
-1,095900;0,841527
-0,995300;0,990706
-0,897100;1,140178
-0,797200;1,289970
-0,697000;1,439745
-0,597100;1,588705
-0,498300;1,739205
-0,398100;1,889846
-0,298900;2,039935
-0,200000;2,188826
-0,100600;2,338968
-0,000300;2,491870
0,100400;2,644555
0,199200;2,794252
0,298900;2,944458
0,398700;3,094112
0,498400;3,244988
0,597800;3,394297
0,697100;3,544398
0,797100;3,694111
0,896100;3,844203
0,995800;3,994415
1,095200;4,144933
1,195000;4,294014
1,294800;4,443958
1,393600;4,593701

pomiar;18,000000;Uout->5K
-1,393100;0,397155
-1,293800;0,544262
-1,194600;0,692364
-1,096100;0,840903
-0,995600;0,990856
-0,896500;1,140369
-0,796700;1,289903
-0,697900;1,440087
-0,597300;1,588990
-0,497800;1,738848
-0,398800;1,889458
-0,299300;2,038977
-0,198600;2,188608
-0,100600;2,338294
-0,000100;2,491840
0,099900;2,644846
0,199900;2,794532
0,298700;2,943683
0,397400;3,093323
0,498100;3,244456
0,598000;3,394524
0,697600;3,544398
0,796800;3,694393
0,896000;3,843776
0,996600;3,994308
1,095600;4,144537
1,195500;4,294523
1,293800;4,443879
1,393500;4,593213

