pomiar;3,700000;Uout->No load
-1,392900;0,397630
-1,292600;0,545503
-1,193600;0,694526
-1,094700;0,843839
-0,995100;0,993488
-0,893900;1,144353
-0,794800;1,294096
-0,695500;1,443940
-0,595100;1,593797
-0,496900;1,743693
-0,396800;1,894691
-0,297100;2,044545
-0,197700;2,194496
-0,098300;2,344327
-0,000100;2,493532
0,098600;2,642225
0,197200;2,792077
0,297000;2,942030
0,395800;3,091976
0,496700;3,243021
0,595900;3,392964
0,694700;3,542874
0,795300;3,692827
0,895000;3,842775
0,994700;3,993818
1,094300;4,143674
1,193500;4,293577
1,293200;4,443446
1,392400;4,593303

pomiar;3,700000;Uout->5K
-1,392800;0,401371
-1,292600;0,547978
-1,193200;0,696531
-1,094600;0,845403
-0,995500;0,994609
-0,893800;1,145154
-0,795600;1,294816
-0,696100;1,444528
-0,595100;1,594270
-0,497200;1,744157
-0,395300;1,895155
-0,296000;2,045022
-0,197900;2,194915
-0,097300;2,344750
-0,000300;2,493836
0,098600;2,642505
0,197400;2,792376
0,296700;2,942286
0,396700;3,092226
0,496300;3,243243
0,596000;3,393121
0,695200;3,543025
0,794600;3,692885
0,894500;3,842841
0,994300;3,993805
1,094200;4,143722
1,193500;4,293559
1,293000;4,443482
1,393100;4,593302

pomiar;7,400000;Uout->No load
-1,391400;0,403590
-1,291600;0,550147
-1,193000;0,698434
-1,092400;0,847332
-0,993800;0,996391
-0,893700;1,146819
-0,795100;1,296315
-0,695400;1,445814
-0,596200;1,595342
-0,496600;1,745053
-0,396300;1,895823
-0,297400;2,045532
-0,196500;2,195265
-0,098400;2,344921
-0,000100;2,494181
0,098500;2,642984
0,196800;2,792659
0,296900;2,942405
0,396000;3,092185
0,496700;3,243017
0,595600;3,392788
0,694600;3,542606
0,794200;3,692321
0,894000;3,842085
0,994100;3,992969
1,093400;4,142621
1,193000;4,292364
1,292500;4,442126
1,392100;4,591784

pomiar;7,400000;Uout->5K
-1,391800;0,403233
-1,292500;0,549900
-1,192000;0,698192
-1,092400;0,847034
-0,994100;0,996196
-0,893700;1,146674
-0,794900;1,296126
-0,695000;1,445675
-0,595000;1,595270
-0,495500;1,744905
-0,396200;1,895808
-0,295700;2,045436
-0,197800;2,195125
-0,098000;2,344843
-0,000100;2,494073
0,098000;2,642914
0,197300;2,792631
0,296600;2,942358
0,395600;3,092170
0,496100;3,242996
0,595900;3,392786
0,695400;3,542505
0,794600;3,692286
0,893900;3,842086
0,993600;3,992897
1,093300;4,142651
1,192600;4,292315
1,291900;4,441994
1,391600;4,591671

pomiar;12,000000;Uout->No load
-1,390600;0,403041
-1,292400;0,549959
-1,193400;0,698377
-1,093400;0,847156
-0,993300;0,996312
-0,894300;1,146761
-0,793500;1,296255
-0,694400;1,445789
-0,595800;1,595454
-0,496800;1,745068
-0,396600;1,895893
-0,297000;2,045624
-0,196600;2,195295
-0,097200;2,344984
0,000700;2,494493
0,097900;2,643567
0,197200;2,793247
0,296300;2,942993
0,396000;3,092789
0,496400;3,243711
0,596000;3,393450
0,694700;3,543193
0,795200;3,692979
0,893600;3,842727
0,994100;3,993504
1,093000;4,143105
1,192100;4,292771
1,292500;4,442502
1,391700;4,592221

pomiar;12,000000;Uout->5K
-1,391600;0,403004
-1,292000;0,549722
-1,192100;0,698090
-1,093700;0,846963
-0,994000;0,996028
-0,894300;1,146433
-0,794500;1,295910
-0,695200;1,445509
-0,596200;1,595177
-0,496000;1,744841
-0,395200;1,895693
-0,297100;2,045370
-0,196500;2,195165
-0,097400;2,344897
-0,000600;2,494401
0,097800;2,643546
0,197100;2,793227
0,296900;2,943014
0,397000;3,092791
0,496100;3,243667
0,595800;3,393493
0,695500;3,543217
0,794100;3,692986
0,894500;3,842661
0,993500;3,993525
1,093300;4,143228
1,193000;4,292996
1,292600;4,442680
1,391400;4,592381

pomiar;18,000000;Uout->No load
-1,390200;0,404011
-1,292700;0,550569
-1,192900;0,698878
-1,092500;0,847705
-0,994400;0,996885
-0,893700;1,147287
-0,795200;1,296791
-0,694100;1,446383
-0,595800;1,596015
-0,497000;1,745637
-0,395400;1,896454
-0,296400;2,046243
-0,196800;2,195880
-0,098500;2,345646
-0,000800;2,495311
0,097800;2,644638
0,197100;2,794323
0,296900;2,944042
0,396400;3,093825
0,496200;3,244656
0,595600;3,394417
0,695900;3,544144
0,794400;3,693891
0,893400;3,843653
0,994200;3,994538
1,093400;4,144256
1,193000;4,294002
1,291800;4,443687
1,391300;4,593443

pomiar;18,000000;Uout->5K
-1,390600;0,404146
-1,291400;0,550784
-1,192800;0,698917
-1,094100;0,847857
-0,993200;0,996987
-0,894200;1,147404
-0,793500;1,296876
-0,695400;1,446446
-0,595800;1,595805
-0,497000;1,745366
-0,396900;1,896051
-0,297600;2,045624
-0,197500;2,195288
-0,098900;2,344902
0,000300;2,495395
0,098400;2,645708
0,197600;2,795459
0,297100;2,945265
0,396600;3,095076
0,497100;3,246048
0,596600;3,395928
0,696200;3,545626
0,795600;3,695497
0,894400;3,845263
0,994800;3,996145
1,095000;4,145973
1,194000;4,295704
1,293200;4,445458
1,392900;4,595155

