pomiar;3,700000;Uout->No load
-1,396000;0,392645
-1,297000;0,541175
-1,196200;0,690650
-1,097500;0,840378
-0,998300;0,990312
-0,898000;1,141505
-0,797800;1,291682
-0,697700;1,441870
-0,599700;1,592034
-0,498700;1,742239
-0,399400;1,893597
-0,300100;2,043909
-0,200800;2,194098
-0,101200;2,344352
0,000200;2,497858
0,101400;2,650945
0,200400;2,801086
0,299500;2,951322
0,399400;3,101466
0,499600;3,252795
0,598600;3,402942
0,698300;3,553123
0,798200;3,703383
0,897700;3,853506
0,997600;4,004765
1,097400;4,154899
1,197100;4,304937
1,295900;4,455019
1,395800;4,605142

pomiar;3,700000;Uout->5K
-1,396000;0,395489
-1,296800;0,542969
-1,197200;0,691957
-1,096900;0,841432
-0,997900;0,991101
-0,898000;1,142089
-0,798300;1,292095
-0,698900;1,442132
-0,599000;1,592259
-0,499600;1,742453
-0,399900;1,893689
-0,298800;2,043859
-0,200400;2,194104
-0,100900;2,344329
-0,000800;2,497860
0,099700;2,650964
0,199800;2,801142
0,299800;2,951352
0,399400;3,101502
0,499000;3,252785
0,599000;3,402960
0,698800;3,553126
0,797800;3,703282
0,897500;3,853455
0,998300;4,004702
1,097200;4,154763
1,196800;4,304836
1,295900;4,454957
1,395500;4,605035

pomiar;7,400000;Uout->No load
-1,393400;0,396964
-1,294700;0,544328
-1,196000;0,693130
-1,096300;0,842471
-0,997300;0,991988
-0,897100;1,142814
-0,798000;1,292602
-0,696900;1,442473
-0,598400;1,592454
-0,498500;1,742463
-0,398200;1,893633
-0,299400;2,043674
-0,199300;2,193711
-0,101300;2,343782
-0,000900;2,497372
0,100700;2,650474
0,200100;2,800501
0,299100;2,950561
0,399000;3,100650
0,498700;3,251795
0,598100;3,401851
0,698100;3,551921
0,796600;3,701944
0,896400;3,851920
0,997100;4,003014
1,096200;4,152960
1,195700;4,302899
1,295200;4,452899
1,394200;4,602801

pomiar;7,400000;Uout->5K
-1,393300;0,397158
-1,295600;0,544448
-1,194700;0,693181
-1,095300;0,842424
-0,996600;0,991942
-0,895800;1,142785
-0,797400;1,292653
-0,697600;1,442553
-0,597400;1,592524
-0,498600;1,742536
-0,399200;1,893625
-0,298900;2,043722
-0,200000;2,193740
-0,101000;2,343751
-0,000100;2,497347
0,100600;2,650428
0,200100;2,800519
0,299400;2,950603
0,399100;3,100652
0,498800;3,251868
0,598900;3,401887
0,697700;3,551915
0,797100;3,701966
0,897000;3,851952
0,996500;4,003081
1,095600;4,153005
1,195800;4,302991
1,294700;4,452854
1,394400;4,602711

pomiar;12,000000;Uout->No load
-1,393700;0,396489
-1,295100;0,543695
-1,194800;0,692501
-1,095300;0,841788
-0,997000;0,991355
-0,897000;1,142286
-0,796800;1,292136
-0,698100;1,442072
-0,599100;1,592072
-0,498300;1,742015
-0,398100;1,893449
-0,298600;2,043115
-0,200100;2,193171
-0,100500;2,343140
-0,000300;2,497039
0,100400;2,650350
0,199900;2,800418
0,299200;2,950502
0,398700;3,100568
0,498800;3,251734
0,598400;3,401713
0,697600;3,551727
0,797100;3,701748
0,896800;3,851818
0,996700;4,002951
1,096600;4,152929
1,195800;4,302911
1,294900;4,452835
1,394900;4,602776

pomiar;12,000000;Uout->5K
-1,394600;0,396544
-1,295600;0,543965
-1,194800;0,692579
-1,095400;0,841894
-0,996000;0,991411
-0,897100;1,142269
-0,797800;1,292092
-0,698100;1,442081
-0,597600;1,592140
-0,499200;1,742174
-0,398600;1,893274
-0,299800;2,043284
-0,199000;2,193323
-0,100000;2,343337
-0,000200;2,497255
0,100900;2,650661
0,200200;2,800725
0,299800;2,950748
0,398700;3,100633
0,499900;3,251953
0,598700;3,401904
0,698500;3,551881
0,797800;3,701900
0,897200;3,851889
0,996600;4,003013
1,096000;4,152984
1,195200;4,303018
1,295000;4,452952
1,394100;4,602900

pomiar;18,000000;Uout->No load
-1,394600;0,395484
-1,295400;0,542927
-1,196000;0,691620
-1,096700;0,840891
-0,997100;0,990513
-0,895700;1,141257
-0,797800;1,291063
-0,697900;1,441010
-0,599100;1,590986
-0,498400;1,741031
-0,399300;1,892142
-0,299500;2,042168
-0,199100;2,192247
-0,101300;2,342279
-0,000400;2,496500
0,100900;2,650309
0,200400;2,800365
0,299900;2,950440
0,398800;3,100466
0,498800;3,251617
0,598400;3,401599
0,698000;3,551643
0,798000;3,701612
0,896600;3,851632
0,996800;4,002775
1,096800;4,152781
1,195400;4,302776
1,295100;4,452743
1,394100;4,602727

pomiar;18,000000;Uout->5K
-1,394900;0,395565
-1,294000;0,542897
-1,195100;0,691715
-1,094800;0,840931
-0,997400;0,990539
-0,895200;1,141367
-0,796700;1,291225
-0,698300;1,441114
-0,599200;1,591076
-0,498600;1,741067
-0,399400;1,892164
-0,299300;2,042207
-0,199200;2,192284
-0,099800;2,342243
0,000100;2,496537
0,100500;2,650417
0,200000;2,800447
0,299300;2,950464
0,398900;3,100575
0,499400;3,251751
0,598400;3,401678
0,698200;3,551742
0,797200;3,701733
0,897200;3,851706
0,997100;4,002799
1,095900;4,152771
1,195700;4,302753
1,294700;4,452310
1,394100;4,602659

