pomiar;3,700000;Uout->No load
-1,393000;0,417930
-1,294200;0,564364
-1,194100;0,713973
-1,094600;0,862256
-0,994500;1,010756
-0,894000;1,162121
-0,795200;1,310147
-0,695600;1,460537
-0,595600;1,608674
-0,496600;1,759078
-0,396700;1,908373
-0,295700;2,058857
-0,196900;2,207021
-0,097100;2,357448
0,000200;2,505128
0,097200;2,652269
0,197000;2,801542
0,296100;2,951902
0,396100;3,100146
0,496100;3,250536
0,595600;3,400576
0,695900;3,549051
0,794900;3,698294
0,894300;3,848624
0,994700;3,998007
1,093900;4,147131
1,194000;4,297464
1,292200;4,445559
1,392600;4,594754

pomiar;3,700000;Uout->5K
-1,392200;0,420878
-1,291800;0,567927
-1,193700;0,714879
-1,093600;0,863268
-0,995000;1,013099
-0,894000;1,162758
-0,795000;1,311088
-0,696200;1,460203
-0,596400;1,610485
-0,495300;1,759730
-0,395100;1,909965
-0,297000;2,058234
-0,198100;2,207515
-0,097800;2,357723
-0,000200;2,505493
0,097600;2,652638
0,196800;2,801803
0,296200;2,951472
0,395700;3,100754
0,496600;3,251952
0,596000;3,401137
0,695700;3,550419
0,795500;3,699627
0,895300;3,848858
0,994800;3,999190
1,094600;4,148432
1,194500;4,297651
1,292600;4,446802
1,393400;4,595952

pomiar;7,400000;Uout->No load
-1,391600;0,422558
-1,291700;0,568809
-1,192600;0,717661
-1,093300;0,865940
-0,993500;1,014451
-0,893500;1,163776
-0,794600;1,312505
-0,695800;1,461103
-0,595200;1,611156
-0,494700;1,760288
-0,396800;1,909387
-0,296800;2,058600
-0,196300;2,208710
-0,098100;2,357055
-0,000200;2,505635
0,098000;2,652930
0,196900;2,802062
0,297100;2,952253
0,396300;3,100282
0,495700;3,251595
0,595300;3,400753
0,694400;3,548726
0,794400;3,698105
0,892900;3,846934
0,994600;3,998272
1,091600;4,146213
1,192400;4,296322
1,291700;4,444250
1,391400;4,594266

pomiar;7,400000;Uout->5K
-1,390100;0,423414
-1,292100;0,569837
-1,193000;0,716554
-1,092200;0,865944
-0,994400;1,013768
-0,893300;1,163378
-0,793900;1,313208
-0,695200;1,461104
-0,595300;1,611235
-0,495900;1,760339
-0,394800;1,910519
-0,296000;2,058516
-0,197400;2,208221
-0,097600;2,357801
-0,000200;2,505705
0,097500;2,653709
0,197100;2,803062
0,298100;2,952352
0,396500;3,101430
0,495800;3,251668
0,595000;3,400780
0,694500;3,549850
0,794600;3,698685
0,893500;3,848051
0,994600;3,998215
1,092600;4,146678
1,192800;4,295601
1,291700;4,445374
1,391100;4,594321

pomiar;12,000000;Uout->No load
-1,390500;0,423609
-1,291900;0,569715
-1,191500;0,716812
-1,093500;0,864679
-0,994500;1,013304
-0,894000;1,163183
-0,793900;1,312130
-0,694300;1,462167
-0,594500;1,610906
-0,495900;1,759203
-0,395500;1,910416
-0,296700;2,058422
-0,197100;2,207542
-0,098100;2,357687
-0,000100;2,505800
0,097500;2,654188
0,197200;2,803092
0,297100;2,952519
0,395600;3,100655
0,496100;3,251972
0,594800;3,400890
0,694800;3,549082
0,795600;3,699262
0,894000;3,847250
0,993800;3,998562
1,092900;4,147616
1,192700;4,295606
1,291900;4,444969
1,391200;4,594688

pomiar;12,000000;Uout->5K
-1,391600;0,422567
-1,291000;0,569984
-1,193100;0,716922
-1,093200;0,864947
-0,993000;1,013662
-0,893400;1,163457
-0,792900;1,313212
-0,695100;1,461610
-0,595700;1,610110
-0,495600;1,759199
-0,395200;1,909502
-0,296700;2,059533
-0,196600;2,208631
-0,098100;2,356663
-0,000400;2,505825
0,098200;2,653666
0,197000;2,803493
0,297200;2,952319
0,395400;3,100603
0,495900;3,251808
0,596100;3,400542
0,694700;3,550006
0,795200;3,699208
0,893500;3,847589
0,994000;3,998400
1,092900;4,147527
1,192500;4,295766
1,292300;4,445645
1,390800;4,593572

pomiar;18,000000;Uout->No load
-1,391600;0,422510
-1,292700;0,569978
-1,192800;0,716840
-1,092900;0,865688
-0,993400;1,014525
-0,893700;1,164445
-0,794100;1,313143
-0,695100;1,461379
-0,596100;1,610312
-0,496000;1,759347
-0,395300;1,909580
-0,295700;2,058649
-0,197100;2,207748
-0,097000;2,356812
-0,000100;2,506185
0,098300;2,654026
0,196100;2,803111
0,296400;2,952240
0,395300;3,102174
0,496400;3,252400
0,594900;3,400567
0,694800;3,550390
0,795100;3,699010
0,893300;3,847864
0,993300;3,998993
1,093200;4,147085
1,192600;4,297132
1,291900;4,445730
1,390800;4,594553

pomiar;18,000000;Uout->5K
-1,391800;0,423172
-1,291600;0,569317
-1,193300;0,716299
-1,093800;0,864766
-0,993900;1,013489
-0,894500;1,162640
-0,795100;1,312198
-0,695400;1,460330
-0,595400;1,609689
-0,497400;1,758330
-0,397400;1,908365
-0,297900;2,058032
-0,198200;2,206496
-0,098900;2,355639
-0,000300;2,506056
0,098400;2,656051
0,197500;2,804704
0,297400;2,953686
0,397300;3,103887
0,496900;3,253752
0,596500;3,402613
0,695600;3,552137
0,795400;3,700865
0,894600;3,849863
0,995200;4,000705
1,094700;4,149711
1,193600;4,298933
1,293300;4,447577
1,392700;4,596442

