pomiar;3,700000;Uout->No load
-1,395800;0,408985
-1,295900;0,556856
-1,197300;0,705749
-1,097700;0,855010
-0,998000;1,004292
-0,898000;1,154983
-0,798100;1,304605
-0,698300;1,454241
-0,597800;1,603883
-0,499800;1,753587
-0,399600;1,904449
-0,299900;2,054138
-0,200800;2,203797
-0,101000;2,353470
-0,000900;2,506274
0,101100;2,658531
0,199700;2,808153
0,299200;2,957784
0,398600;3,107442
0,499600;3,258153
0,598700;3,407798
0,698800;3,557403
0,798000;3,706948
0,897500;3,856481
0,998000;4,007126
1,096800;4,156660
1,196400;4,306211
1,295700;4,455727
1,395300;4,605223

pomiar;3,700000;Uout->5K
-1,395800;0,412438
-1,296200;0,559333
-1,195800;0,707775
-1,097400;0,856604
-0,998100;1,005725
-0,897700;1,156179
-0,797700;1,305624
-0,697500;1,455145
-0,599100;1,604739
-0,498100;1,754360
-0,399500;1,905026
-0,299900;2,054666
-0,199100;2,204267
-0,099800;2,353920
-0,000500;2,506524
0,100700;2,658582
0,199900;2,808093
0,299800;2,957714
0,398600;3,107320
0,499500;3,257992
0,598300;3,407625
0,698000;3,557137
0,797300;3,706763
0,897000;3,856275
0,997400;4,006892
1,096700;4,156442
1,196600;4,305950
1,296400;4,455392
1,395500;4,604795

pomiar;7,400000;Uout->No load
-1,394900;0,414076
-1,294100;0,560995
-1,195700;0,709200
-1,095200;0,857915
-0,995300;1,006896
-0,895500;1,157154
-0,797500;1,306356
-0,697800;1,455709
-0,598600;1,605079
-0,499200;1,754515
-0,398800;1,905114
-0,298500;2,054541
-0,199900;2,204021
-0,099800;2,353465
-0,000100;2,506209
0,100300;2,658427
0,200300;2,807827
0,299100;2,957344
0,399400;3,106796
0,498400;3,257337
0,598400;3,406811
0,698000;3,556276
0,796500;3,705729
0,896700;3,855101
0,996500;4,005622
1,096200;4,155048
1,195600;4,304403
1,294500;4,453745
1,394000;4,603114

pomiar;7,400000;Uout->5K
-1,394900;0,414180
-1,294500;0,561015
-1,195600;0,709092
-1,096200;0,857813
-0,997000;1,006785
-0,896900;1,157107
-0,797800;1,306412
-0,697400;1,455810
-0,598700;1,605187
-0,499300;1,754614
-0,398700;1,905179
-0,299200;2,054633
-0,199900;2,204073
-0,101100;2,353508
-0,000500;2,506219
0,100200;2,658371
0,199800;2,807739
0,299500;2,957372
0,399800;3,106798
0,498600;3,257354
0,599100;3,406826
0,697900;3,556247
0,796900;3,705674
0,896200;3,855008
0,996800;4,005582
1,096000;4,154938
1,195700;4,304247
1,294700;4,453657
1,393100;4,602943

pomiar;12,000000;Uout->No load
-1,394500;0,413905
-1,294200;0,560746
-1,194400;0,708923
-1,096400;0,857611
-0,996400;1,006654
-0,895800;1,156983
-0,795800;1,306285
-0,696900;1,455580
-0,598600;1,605004
-0,498700;1,754423
-0,399000;1,905013
-0,298900;2,054566
-0,200600;2,204062
-0,100300;2,353465
-0,000200;2,506268
0,099100;2,658498
0,199400;2,807942
0,298900;2,957424
0,398100;3,106902
0,498500;3,257528
0,598300;3,406884
0,697400;3,556321
0,797100;3,705792
0,896200;3,855198
0,996500;4,005744
1,095900;4,155124
1,194700;4,304451
1,294200;4,453784
1,394000;4,603113

pomiar;12,000000;Uout->5K
-1,394500;0,413735
-1,294700;0,560478
-1,195900;0,708747
-1,096300;0,857394
-0,996600;1,006433
-0,897000;1,156685
-0,797100;1,306002
-0,696700;1,455387
-0,597800;1,604846
-0,498600;1,754267
-0,398400;1,904850
-0,299300;2,054278
-0,199300;2,203702
-0,100600;2,353208
-0,000200;2,506075
0,100300;2,658341
0,199500;2,807846
0,299900;2,957347
0,398500;3,106811
0,499400;3,257430
0,598600;3,406868
0,697100;3,556283
0,796800;3,705729
0,896400;3,855181
0,996300;4,005701
1,096000;4,155070
1,195700;4,304383
1,294600;4,453704
1,394200;4,603015

pomiar;18,000000;Uout->No load
-1,394300;0,413587
-1,295300;0,560420
-1,195800;0,708587
-1,096500;0,857255
-0,996400;1,006254
-0,896400;1,156554
-0,797600;1,305838
-0,697200;1,455202
-0,598400;1,604615
-0,498800;1,754048
-0,397700;1,904702
-0,299300;2,054135
-0,199600;2,203625
-0,100900;2,353041
-0,000800;2,506158
0,100400;2,658700
0,199500;2,808132
0,299300;2,957676
0,398500;3,107042
0,498900;3,257708
0,597900;3,407150
0,697700;3,556585
0,796700;3,706002
0,896500;3,855467
0,996400;4,005990
1,095800;4,155401
1,195600;4,304750
1,294400;4,454077
1,393900;4,603381

pomiar;18,000000;Uout->5K
-1,394400;0,413627
-1,294800;0,560420
-1,195800;0,708578
-1,095700;0,857274
-0,996400;1,006278
-0,896600;1,156602
-0,797400;1,305941
-0,697600;1,455337
-0,598100;1,604738
-0,497800;1,754250
-0,398500;1,904672
-0,298300;2,054276
-0,199800;2,203709
-0,100400;2,353128
-0,000300;2,506145
0,100100;2,658628
0,199600;2,808058
0,299800;2,957485
0,398500;3,107021
0,499000;3,257592
0,598100;3,407000
0,697800;3,556477
0,796500;3,705930
0,896400;3,855331
0,997000;4,005891
1,095800;4,155198
1,195000;4,304592
1,294900;4,453988
1,393700;4,603275

