pomiar;3,700000;Uout->No load
-1,391600;0,396145
-1,292500;0,544543
-1,192600;0,694074
-1,092900;0,843763
-0,994300;0,994001
-0,893700;1,144994
-0,794600;1,295029
-0,694900;1,444975
-0,595500;1,595440
-0,496300;1,745810
-0,394800;1,896830
-0,296200;2,047658
-0,196900;2,197101
-0,097600;2,347594
-0,000300;2,496416
0,097900;2,644764
0,196200;2,794631
0,296000;2,944992
0,396100;3,094980
0,496200;3,246325
0,595200;3,396257
0,695100;3,547454
0,794400;3,697684
0,894400;3,847999
0,994000;3,998348
1,092700;4,148513
1,193300;4,298913
1,292400;4,449606
1,391800;4,599361

pomiar;3,700000;Uout->5K
-1,392100;0,399799
-1,292100;0,546431
-1,192600;0,695620
-1,093700;0,844775
-0,993100;0,995037
-0,892800;1,146022
-0,794500;1,295419
-0,694700;1,445815
-0,594400;1,596081
-0,496500;1,745994
-0,395100;1,896688
-0,295100;2,047879
-0,196300;2,197880
-0,096100;2,348036
-0,000300;2,496382
0,097700;2,644430
0,196500;2,794083
0,295300;2,944605
0,396400;3,095236
0,495900;3,247058
0,595700;3,396529
0,694500;3,547195
0,794400;3,696948
0,893700;3,847586
0,993800;3,998783
1,094000;4,149093
1,193000;4,299300
1,293000;4,449045
1,392100;4,599355

pomiar;7,400000;Uout->No load
-1,391000;0,400696
-1,290900;0,548751
-1,192200;0,696856
-1,092600;0,845816
-0,992800;0,995263
-0,893700;1,146102
-0,793900;1,295833
-0,694900;1,446019
-0,595500;1,596009
-0,496100;1,746063
-0,396000;1,896888
-0,296900;2,046993
-0,195900;2,197895
-0,096600;2,347670
-0,000300;2,496366
0,096400;2,644628
0,196200;2,795077
0,296600;2,944399
0,395800;3,094938
0,495400;3,246188
0,595400;3,396612
0,695000;3,546102
0,793700;3,696239
0,893200;3,846398
0,993700;3,998096
1,093100;4,148249
1,192300;4,297670
1,291200;4,448374
1,390600;4,598315

pomiar;7,400000;Uout->5K
-1,391000;0,400447
-1,290700;0,548512
-1,191300;0,697276
-1,093300;0,845597
-0,993800;0,995484
-0,893800;1,146086
-0,794300;1,296623
-0,694600;1,445696
-0,594600;1,596148
-0,495100;1,746232
-0,396700;1,896952
-0,296900;2,047045
-0,196300;2,196895
-0,097800;2,347549
-0,000800;2,496403
0,097100;2,644863
0,197300;2,795227
0,296000;2,945323
0,395700;3,095452
0,496200;3,246047
0,595000;3,396524
0,694600;3,546808
0,794400;3,696779
0,893600;3,846699
0,993900;3,998084
1,093300;4,147581
1,192100;4,297915
1,291900;4,447776
1,390900;4,597298

pomiar;12,000000;Uout->No load
-1,391700;0,400778
-1,290500;0,547731
-1,192900;0,696284
-1,093700;0,845290
-0,993600;0,994809
-0,892200;1,146145
-0,794400;1,295383
-0,695100;1,445308
-0,595800;1,595774
-0,495700;1,745689
-0,396200;1,896343
-0,296900;2,046629
-0,196200;2,196427
-0,097600;2,346434
-0,000100;2,496140
0,097300;2,644159
0,197100;2,795142
0,296600;2,945134
0,395400;3,095488
0,495600;3,246779
0,596000;3,396897
0,694100;3,545930
0,793700;3,696375
0,893400;3,846074
0,993200;3,998272
1,093000;4,148299
1,191600;4,297923
1,291100;4,448512
1,390900;4,598310

pomiar;12,000000;Uout->5K
-1,391900;0,400940
-1,292200;0,547435
-1,191600;0,696196
-1,092300;0,846122
-0,993200;0,994567
-0,894100;1,145344
-0,793600;1,295654
-0,695200;1,445212
-0,596200;1,595023
-0,495600;1,744974
-0,397000;1,895997
-0,297400;2,046638
-0,198300;2,195613
-0,098400;2,345544
-0,000400;2,496390
0,098200;2,646147
0,197600;2,796993
0,297400;2,946067
0,396900;3,097045
0,496900;3,248532
0,595900;3,397903
0,695400;3,548980
0,795300;3,699051
0,894800;3,848836
0,994300;3,999356
1,093900;4,150011
1,193700;4,300747
1,293800;4,450781
1,392200;4,600669

pomiar;18,000000;Uout->No load
-1,393000;0,397613
-1,293500;0,545494
-1,194300;0,693841
-1,094200;0,843214
-0,995300;0,992908
-0,895100;1,143278
-0,795700;1,292601
-0,696900;1,442812
-0,597400;1,592505
-0,498000;1,743224
-0,396800;1,893613
-0,298300;2,043603
-0,198600;2,193829
-0,098800;2,344319
-0,000300;2,496398
0,099400;2,647889
0,198600;2,798784
0,298700;2,948513
0,397800;3,098246
0,497300;3,250251
0,597300;3,399640
0,696900;3,549881
0,795800;3,700044
0,895300;3,850749
0,995600;4,001988
1,095200;4,152073
1,194500;4,302089
1,293900;4,451393
1,392800;4,602129

pomiar;18,000000;Uout->5K
-1,393600;0,396784
-1,294400;0,543770
-1,194900;0,692716
-1,095600;0,841583
-0,996000;0,991811
-0,894600;1,142852
-0,795500;1,292515
-0,695900;1,441998
-0,597100;1,591745
-0,498700;1,742573
-0,397500;1,892828
-0,297500;2,042910
-0,198600;2,192966
-0,100900;2,343755
-0,000300;2,496375
0,099800;2,649369
0,199400;2,798624
0,298400;2,949353
0,397700;3,099130
0,499100;3,250082
0,597900;3,401081
0,697400;3,550829
0,796500;3,700279
0,895300;3,850263
0,995800;4,001732
1,094600;4,151854
1,194100;4,302051
1,294500;4,452698
1,393200;4,601627

