pomiar;3,700000;Uout->No load
-1,396000;0,402627
-1,296400;0,550920
-1,196600;0,700354
-1,096800;0,850116
-0,997800;1,000140
-0,896900;1,151402
-0,796700;1,301608
-0,697300;1,451900
-0,597400;1,602239
-0,498300;1,752550
-0,398700;1,904034
-0,299900;2,054346
-0,200400;2,204724
-0,100600;2,355006
-0,000500;2,508109
0,100400;2,660778
0,200800;2,811102
0,299400;2,961473
0,398300;3,111734
0,499400;3,263288
0,598600;3,413706
0,697900;3,564038
0,797800;3,714356
0,896700;3,864705
0,997300;4,016159
1,097200;4,166481
1,195900;4,316902
1,296100;4,467074
1,395200;4,617479

pomiar;3,700000;Uout->5K
-1,395500;0,406129
-1,296300;0,553351
-1,197000;0,702087
-1,096700;0,851440
-0,997500;1,001135
-0,897200;1,152175
-0,798200;1,302191
-0,696900;1,452333
-0,598700;1,602587
-0,499000;1,752826
-0,399200;1,904214
-0,299500;2,054489
-0,200200;2,204874
-0,100700;2,355125
0,000200;2,508224
0,099300;2,660900
0,199600;2,811207
0,299300;2,961630
0,398800;3,111965
0,499600;3,263493
0,599100;3,413859
0,698700;3,564158
0,797900;3,714541
0,897400;3,864927
0,997200;4,016306
1,097000;4,166613
1,196100;4,316929
1,294700;4,467235
1,395000;4,617618

pomiar;7,400000;Uout->No load
-1,394300;0,408169
-1,294900;0,555063
-1,195600;0,703734
-1,096100;0,852855
-0,995500;1,002354
-0,896300;1,153235
-0,797000;1,303127
-0,697900;1,453088
-0,598200;1,603133
-0,499100;1,753221
-0,397800;1,904461
-0,298000;2,054602
-0,200200;2,204782
-0,100800;2,354948
-0,000300;2,508200
0,100400;2,661093
0,199900;2,811289
0,299700;2,961502
0,398600;3,111759
0,498700;3,263053
0,598400;3,413302
0,697900;3,563488
0,797000;3,713638
0,896500;3,863807
0,996300;4,015221
1,095700;4,165373
1,194900;4,315519
1,294700;4,465684
1,393600;4,615832

pomiar;7,400000;Uout->5K
-1,393300;0,408106
-1,293900;0,555052
-1,195400;0,703636
-1,094900;0,852850
-0,996800;1,002360
-0,896900;1,153177
-0,797500;1,303133
-0,696800;1,453127
-0,598300;1,603135
-0,498800;1,753246
-0,399000;1,904499
-0,299300;2,054617
-0,200400;2,204759
-0,100800;2,354941
-0,000300;2,508156
0,100700;2,661043
0,200000;2,811181
0,299100;2,961413
0,399000;3,111643
0,498800;3,262988
0,597600;3,412817
0,697400;3,563357
0,796500;3,713570
0,896200;3,863851
0,996600;4,015088
1,095400;4,165262
1,195200;4,315414
1,294400;4,465579
1,393800;4,615717

pomiar;12,000000;Uout->No load
-1,394200;0,407731
-1,295400;0,554754
-1,195700;0,703309
-1,094500;0,852531
-0,995700;1,002045
-0,896400;1,152920
-0,796200;1,302807
-0,697900;1,452729
-0,599000;1,602784
-0,498200;1,752935
-0,397400;1,904136
-0,298900;2,054296
-0,199100;2,204491
-0,100400;2,354623
-0,000400;2,508101
0,100400;2,661191
0,199700;2,811376
0,298700;2,961612
0,398500;3,111788
0,498400;3,263073
0,598200;3,413244
0,697100;3,563469
0,797100;3,713568
0,897000;3,863879
0,996000;4,015183
1,095800;4,165423
1,195500;4,315638
1,294400;4,465810
1,393800;4,616020

pomiar;12,000000;Uout->5K
-1,394100;0,407833
-1,293500;0,554770
-1,195600;0,703336
-1,095900;0,852557
-0,995900;1,002082
-0,896500;1,152847
-0,795800;1,302799
-0,697700;1,452756
-0,597900;1,602886
-0,499000;1,752900
-0,399000;1,904191
-0,299900;2,054358
-0,199600;2,204523
-0,099400;2,354633
-0,000200;2,508097
0,100100;2,661238
0,200000;2,811345
0,299400;2,961568
0,398900;3,111820
0,498400;3,263163
0,597100;3,413382
0,697000;3,563546
0,797600;3,713731
0,896100;3,863931
0,996100;4,015259
1,096100;4,165440
1,195700;4,315583
1,294800;4,465792
1,393900;4,615883

pomiar;18,000000;Uout->No load
-1,394300;0,407237
-1,294700;0,554309
-1,195600;0,702996
-1,095700;0,852281
-0,995900;1,001784
-0,896600;1,152671
-0,797600;1,302496
-0,696400;1,452503
-0,598600;1,602535
-0,497800;1,752602
-0,399000;1,903842
-0,299400;2,053977
-0,199600;2,204173
-0,100600;2,354281
-0,000100;2,507962
0,100100;2,661271
0,199200;2,811407
0,299100;2,961655
0,398800;3,111909
0,498700;3,263277
0,598100;3,413524
0,697800;3,563695
0,796600;3,713872
0,896600;3,864067
0,996400;4,015363
1,096200;4,165632
1,195000;4,315845
1,294800;4,465984
1,393800;4,616134

pomiar;18,000000;Uout->5K
-1,394500;0,407542
-1,293700;0,554604
-1,195400;0,703132
-1,095200;0,852380
-0,996600;1,001878
-0,896600;1,152741
-0,797300;1,302513
-0,697600;1,452562
-0,598600;1,602570
-0,499100;1,752684
-0,397800;1,903959
-0,299600;2,054106
-0,199500;2,204298
-0,099500;2,354425
-0,000100;2,508018
0,100700;2,661313
0,200000;2,811494
0,299100;2,961677
0,398100;3,111970
0,498800;3,263292
0,598500;3,413533
0,697200;3,563679
0,796800;3,713889
0,896500;3,864025
0,996100;4,015295
1,096000;4,165511
1,195900;4,315772
1,294800;4,465941
1,394000;4,616055

