pomiar;3,700000;Uout->No load
-1,394200;0,400882
-1,295100;0,549075
-1,195100;0,697392
-1,094800;0,848716
-0,996500;0,997482
-0,895800;1,148565
-0,796900;1,298608
-0,696400;1,448413
-0,597100;1,598059
-0,498300;1,747566
-0,397000;1,899839
-0,298700;2,049943
-0,198400;2,199578
-0,099900;2,349927
-0,000100;2,501514
0,099800;2,652982
0,199600;2,802494
0,298200;2,952564
0,398000;3,103682
0,497800;3,254850
0,597000;3,404097
0,697300;3,554131
0,797500;3,704263
0,895300;3,854337
0,996700;4,006513
1,096300;4,155694
1,194500;4,305741
1,295300;4,455852
1,394800;4,607027

pomiar;3,700000;Uout->5K
-1,394800;0,403728
-1,295600;0,550836
-1,196100;0,700011
-1,096400;0,848670
-0,997000;0,997341
-0,896700;1,147957
-0,797000;1,298375
-0,697400;1,448589
-0,598200;1,597514
-0,498100;1,747953
-0,398200;1,899564
-0,298000;2,049489
-0,199700;2,199604
-0,099800;2,349616
-0,000700;2,501398
0,099900;2,652663
0,199600;2,803427
0,298600;2,952716
0,398600;3,103136
0,498300;3,254215
0,597900;3,404255
0,698100;3,554789
0,797600;3,704610
0,897000;3,854657
0,996600;4,005859
1,096600;4,156085
1,195800;4,306107
1,295800;4,456754
1,394700;4,606469

pomiar;7,400000;Uout->No load
-1,393800;0,404734
-1,293600;0,552385
-1,195200;0,700109
-1,095300;0,849614
-0,996100;0,999171
-0,895000;1,148818
-0,797400;1,299135
-0,697200;1,448473
-0,597800;1,597910
-0,498800;1,748354
-0,398500;1,899132
-0,299100;2,048603
-0,198300;2,199130
-0,100400;2,348278
-0,000100;2,501541
0,099600;2,653455
0,199400;2,803935
0,298500;2,953604
0,398100;3,103451
0,497800;3,254790
0,597500;3,404153
0,697100;3,554848
0,796100;3,704927
0,895800;3,853913
0,996600;4,005469
1,095400;4,155127
1,194600;4,305104
1,293800;4,454951
1,393400;4,605382

pomiar;7,400000;Uout->5K
-1,392900;0,405627
-1,294400;0,552346
-1,195600;0,700618
-1,095400;0,849674
-0,996000;0,998905
-0,896400;1,149200
-0,796400;1,299345
-0,697400;1,449002
-0,598100;1,598138
-0,497500;1,748240
-0,398300;1,899504
-0,298300;2,049536
-0,199800;2,199491
-0,100000;2,348570
-0,000900;2,501633
0,100300;2,653719
0,199300;2,803905
0,298400;2,953281
0,398100;3,103287
0,498100;3,254411
0,597300;3,404737
0,697000;3,554594
0,796700;3,704468
0,896200;3,854432
0,996600;4,005149
1,095300;4,155248
1,194800;4,305073
1,293800;4,455260
1,393200;4,605233

pomiar;12,000000;Uout->No load
-1,393900;0,405140
-1,294600;0,551783
-1,195500;0,700420
-1,095600;0,848811
-0,995900;0,998769
-0,896300;1,149645
-0,797000;1,299232
-0,697000;1,448763
-0,596700;1,598632
-0,498500;1,748300
-0,397800;1,899472
-0,297800;2,049493
-0,199800;2,199183
-0,098600;2,349201
-0,000300;2,501653
0,099600;2,653519
0,199700;2,803407
0,298600;2,953400
0,397700;3,104032
0,498100;3,254965
0,597600;3,404850
0,695900;3,554539
0,796900;3,704844
0,895800;3,854259
0,996400;4,005821
1,095500;4,155707
1,194800;4,305399
1,294500;4,455295
1,393500;4,605205

pomiar;12,000000;Uout->5K
-1,393700;0,405521
-1,293800;0,552385
-1,194500;0,700501
-1,096000;0,849774
-0,996300;0,999013
-0,896300;1,149461
-0,797200;1,298991
-0,697100;1,448570
-0,596400;1,598778
-0,498500;1,748108
-0,398200;1,899034
-0,299000;2,049218
-0,199800;2,198870
-0,100500;2,348794
-0,000500;2,501533
0,099400;2,653831
0,199600;2,803748
0,298500;2,953859
0,398800;3,103439
0,498000;3,255162
0,597600;3,404952
0,697100;3,554834
0,796800;3,704630
0,895700;3,854349
0,996100;4,005791
1,095800;4,155834
1,194700;4,305690
1,294100;4,454969
1,393400;4,605462

pomiar;18,000000;Uout->No load
-1,394300;0,404395
-1,294800;0,551887
-1,194300;0,700344
-1,095500;0,848964
-0,995300;0,998408
-0,895300;1,149451
-0,795600;1,298839
-0,696300;1,448311
-0,597200;1,597628
-0,498300;1,747441
-0,397300;1,899118
-0,299300;2,049005
-0,199300;2,198758
-0,099300;2,348668
0,000100;2,501523
0,099800;2,653877
0,199100;2,803592
0,298400;2,953604
0,398500;3,103575
0,498000;3,255070
0,597700;3,405444
0,697100;3,554511
0,796200;3,705179
0,895800;3,854666
0,995400;4,005489
1,095300;4,155473
1,195200;4,305869
1,294000;4,456173
1,393600;4,606011

pomiar;18,000000;Uout->5K
-1,393800;0,405163
-1,294400;0,551904
-1,194100;0,700040
-1,095900;0,848532
-0,996000;0,998133
-0,895600;1,148981
-0,797000;1,298669
-0,697500;1,448290
-0,598300;1,598125
-0,497300;1,748194
-0,399100;1,898499
-0,299700;2,048705
-0,199900;2,198972
-0,100100;2,348315
-0,000200;2,501571
0,099800;2,654083
0,199800;2,803830
0,298500;2,954178
0,398000;3,104180
0,498500;3,255438
0,597400;3,405423
0,697100;3,554725
0,795300;3,704786
0,895700;3,854816
0,996300;4,005793
1,095300;4,156473
1,195100;4,305991
1,294200;4,455413
1,393600;4,606103

