pomiar;3,700000;Uout->No load
-1,394200;0,415659
-1,294800;0,562357
-1,193900;0,710478
-1,094300;0,859008
-0,995200;1,007729
-0,896100;1,157724
-0,795700;1,306755
-0,696500;1,455919
-0,597100;1,605059
-0,497000;1,754219
-0,397400;1,904456
-0,296600;2,053590
-0,198300;2,202719
-0,097900;2,351856
-0,000200;2,500806
0,098700;2,649224
0,198200;2,798305
0,297300;2,947388
0,396600;3,096465
0,497400;3,246628
0,596300;3,395797
0,695400;3,544741
0,795700;3,693818
0,894300;3,842756
0,995600;3,992797
1,094500;4,141712
1,194400;4,290639
1,294600;4,439435
1,393100;4,588246

pomiar;3,700000;Uout->5K
-1,393300;0,417728
-1,294300;0,563931
-1,193000;0,711733
-1,094000;0,859990
-0,995700;1,008633
-0,895100;1,158514
-0,795300;1,307404
-0,696200;1,456430
-0,596700;1,605539
-0,496000;1,754668
-0,397000;1,904898
-0,296400;2,054426
-0,198000;2,203084
-0,097500;2,352224
0,000800;2,500903
0,098600;2,649052
0,197300;2,798084
0,297300;2,947222
0,396900;3,096292
0,496600;3,246456
0,596700;3,395530
0,695400;3,544538
0,795300;3,693567
0,895700;3,842485
0,995000;3,992563
1,094300;4,141426
1,194000;4,290310
1,293200;4,439178
1,393100;4,588027

pomiar;7,400000;Uout->No load
-1,392300;0,419723
-1,292900;0,565788
-1,193500;0,713498
-1,093900;0,861648
-0,994200;1,009979
-0,894500;1,159768
-0,793500;1,308558
-0,694500;1,457419
-0,595900;1,606251
-0,496800;1,755164
-0,396600;1,905274
-0,296200;2,054271
-0,197000;2,203204
-0,098300;2,352165
-0,000200;2,500899
0,097700;2,649116
0,197400;2,798016
0,296500;2,947015
0,396400;3,095952
0,496800;3,245939
0,595700;3,394868
0,694600;3,543700
0,794600;3,692579
0,894000;3,841392
0,993900;3,991426
1,093700;4,140196
1,192500;4,288908
1,292100;4,437715
1,391800;4,586493

pomiar;7,400000;Uout->5K
-1,391000;0,420133
-1,291800;0,566320
-1,193300;0,713844
-1,093000;0,861885
-0,993400;1,010307
-0,894200;1,160049
-0,794800;1,308729
-0,694200;1,457579
-0,596400;1,606396
-0,496700;1,755329
-0,396500;1,905454
-0,297000;2,054339
-0,196800;2,203264
-0,098300;2,352144
-0,000000;2,500959
0,098000;2,649109
0,197300;2,798023
0,297200;2,946969
0,396000;3,095848
0,496500;3,245879
0,595300;3,394787
0,695100;3,543621
0,794400;3,692539
0,893900;3,841398
0,994400;3,991247
1,093100;4,140085
1,192700;4,288838
1,292800;4,437585
1,391400;4,586432

pomiar;12,000000;Uout->No load
-1,392100;0,419880
-1,291400;0,566117
-1,192900;0,713692
-1,093800;0,861822
-0,993400;1,010164
-0,894000;1,159960
-0,794900;1,308652
-0,695600;1,457413
-0,595600;1,606250
-0,496300;1,755168
-0,396600;1,905192
-0,296800;2,054040
-0,197300;2,203008
-0,098300;2,351945
-0,000100;2,500825
0,098000;2,649131
0,197600;2,797970
0,297400;2,946932
0,396300;3,095946
0,496600;3,245928
0,595600;3,394811
0,695200;3,543783
0,795200;3,692677
0,894100;3,841597
0,994500;3,991475
1,093600;4,140360
1,192500;4,289143
1,292400;4,437941
1,391300;4,586745

pomiar;12,000000;Uout->5K
-1,391600;0,420076
-1,292700;0,566331
-1,192300;0,713889
-1,093500;0,861921
-0,993800;1,010327
-0,894200;1,160068
-0,793400;1,308711
-0,695700;1,457481
-0,594700;1,606302
-0,496600;1,755205
-0,395100;1,905239
-0,297200;2,054160
-0,196400;2,203087
-0,098400;2,351994
-0,000400;2,500840
0,098100;2,649077
0,196900;2,797967
0,296900;2,946936
0,396100;3,095866
0,495800;3,245910
0,595600;3,394834
0,695400;3,543693
0,794200;3,692617
0,894100;3,841439
0,994400;3,991338
1,093500;4,140159
1,193100;4,288969
1,292000;4,437808
1,391100;4,586543

pomiar;18,000000;Uout->No load
-1,391700;0,419502
-1,291300;0,565985
-1,192200;0,713528
-1,092600;0,861648
-0,993800;1,010096
-0,894300;1,159776
-0,794900;1,308447
-0,694100;1,457202
-0,596200;1,606042
-0,496300;1,754924
-0,396400;1,904948
-0,296200;2,053830
-0,197900;2,202783
-0,097600;2,351622
-0,000200;2,500665
0,098300;2,649112
0,198200;2,797956
0,296900;2,946960
0,396500;3,095914
0,496000;3,245923
0,595800;3,394868
0,694300;3,543848
0,793900;3,692678
0,894100;3,841571
0,994000;3,991595
1,092900;4,140451
1,192600;4,289248
1,292200;4,438123
1,391400;4,586957

pomiar;18,000000;Uout->5K
-1,391800;0,419989
-1,292600;0,566169
-1,192200;0,713758
-1,093900;0,861937
-0,994400;1,010291
-0,894400;1,159968
-0,793900;1,308678
-0,694300;1,457447
-0,594600;1,606234
-0,496800;1,755137
-0,396400;1,905125
-0,297300;2,054059
-0,196600;2,202926
-0,097800;2,351827
-0,000400;2,500751
0,097900;2,649072
0,197100;2,797940
0,296900;2,946901
0,396000;3,095811
0,496200;3,245869
0,596000;3,394814
0,694900;3,543776
0,794000;3,692607
0,894100;3,841443
0,994200;3,991460
1,093400;4,140310
1,192300;4,289149
1,292100;4,438009
1,391600;4,586846

